coach_id;coach_url;short_name;long_name;dob;nationality_name
37640409;/coach/37640409/jang-gwan-lee/;J. Lee;Jang-Gwan Lee;04.07.1974;Korea Republic
37640959;/coach/37640959/fabian-avendano/;F. Avenda?o;Fabián Avenda?o;;Chile
37640962;/coach/37640962/patrick-rojas/;P. Rojas;Patrick Rojas;;Chile
37646001;/coach/37646001/jack-savage/;J. Savage;Jack Savage;;Republic of Ireland
37646004;/coach/37646004/julian-wartig/;J. Wartig;Julian Wartig;11.01.2005;Germany
37646219;/coach/37646219/philipp-gasde/;P. Gasde;Philipp Gasde;12.01.1983;Germany
37646925;/coach/37646925/andreas-georgson/;A. Georgson;Andreas Georgson;02.09.1985;Sweden
37648549;/coach/37648549/edgar-ospina-echeverry/;E. Ospina Echeverry;Edgar Ospina Echeverry;12.01.1956;Colombia
37649045;/coach/37649045/julio-rodolfo-neme-moreno/;J. Neme Moreno;Julio Rodolfo Neme Moreno;18.09.1964;Uruguay
37649082;/coach/37649082/abel-eduardo-balbo/;A. Eduardo Balbo;Abel Eduardo Balbo;01.06.1966;Argentina
37651957;/coach/37651957/youssef-manai/;Y. Manai;Youssef Manai;06.09.1975;Tunisia
37655213;/coach/37655213/stephane-paganelli/;S. Paganelli;Stéphane Paganelli;20.05.1976;France
37656417;/coach/37656417/chung-kyung-ho/;C. Kyung-Ho;Chung Kyung-Ho;;Korea Republic
37656591;/coach/37656591/antonio-mur/;A. Mur;Antonio Mur;29.04.1964;Argentina
37659678;/coach/37659678/paul-nelu-raducan/;P. Rãducan;Paul Nelu Rãducan;14.12.1967;Romania
37662210;/coach/37662210/orlando-ribeiro-de-oliveira/;O. Ribeiro de Oliveira;Orlando Ribeiro de Oliveira;09.01.1967;Brazil
37663443;/coach/37663443/genesio-colatrella/;G. Colatrella;Genesio Colatrella;31.12.1971;Switzerland
37663858;/coach/37663858/oscar-villegas/;?. Villegas;Óscar Villegas;15.04.1970;Bolivia
37664674;/coach/37664674/galileo-percovich/;G. Percovich;Galileo Percovich;20.04.1968;Uruguay
37664710;/coach/37664710/marcelo-saralegui-arregin/;M. Saralegui Arregín;Marcelo Saralegui Arregín;18.05.1971;Uruguay
37664752;/coach/37664752/maximiliano-rama/;M. Rama;Maximiliano Rama;;Argentina
37666404;/coach/37666404/matheus-joseph/;M. Joseph;Matheus Joseph;;Poland
37666625;/coach/37666625/michael-wimmer/;M. Wimmer;Michael Wimmer;18.06.1980;Germany
37675108;/coach/37675108/paulo-cesar-turra/;P. Turra;Paulo César Turra;14.11.1973;Brazil
37675694;/coach/37675694/zhikang-xi/;Z. Xi;Zhikang Xi;;China PR
37679561;/coach/37679561/claudio-brizuela/;C. Brizuela;Claudio Brizuela;30.08.1968;Argentina
37680707;/coach/37680707/johannes-hoff-thorup/;J. Hoff Thorup;Johannes Hoff Thorup;19.09.1989;Denmark
37682967;/coach/37682967/florin-cristian-parvu/;F. Pârvu;Florin Cristian Pârvu;02.04.1975;Romania
37684524;/coach/37684524/ruben-selles-salvador/;R. Sellés Salvador;Rubén Sellés Salvador;15.06.1983;Spain
37685707;/coach/37685707/antonio-luis-cazalilla-cano/;A. Cazalilla Cano;Antonio Luis Cazalilla Cano;20.07.1967;Spain
37686419;/coach/37686419/carlos-aitor-garcia-sanz/;C. García Sanz;Carlos Aitor García Sanz;;Spain
37686837;/coach/37686837/marcelo-rene-bravo/;M. Bravo;Marcelo René Bravo;10.01.1985;Argentina
37691812;/coach/37691812/adrian-siemieniec/;A. Siemieniec;Adrian Siemieniec;13.01.1992;Poland
37694861;/coach/37694861/tsutomu-takahata/;T. Takahata;Tsutomu Takahata;16.06.1968;Japan
37699018;/coach/37699018/tony-docherty/;T. Docherty;Tony Docherty;24.01.1971;Scotland
37699904;/coach/37699904/javier-morales/;J. Morales;Javier Morales;;United States
37700640;/coach/37700640/carles-martinez-novell/;C. Martínez Novell;Carles Martínez Novell;01.01.1984;Spain
37700791;/coach/37700791/dawid-szwarga/;D. Szwarga;Dawid Szwarga;07.10.1990;Poland
37703266;/coach/37703266/william-amaral-de-andrade/;W. de Andrade;William Amaral de Andrade;27.12.1967;Brazil
37709521;/coach/37709521/kittachai-wongsim/;K. Wongsim;Kittachai Wongsim;;Thailand
37709925;/coach/37709925/jorge-alberto-lobo-mendonca/;J. Lobo Mendonça;Jorge Alberto Lobo Mendonça;26.11.1972;Portugal
37715426;/coach/37715426/joseph-miles/;J. Miles;Joseph Miles;02.05.1974;United States
