player_id;player_url;fifa_version;fifa_update;update_as_of;short_name;long_name;player_positions;overall;potential;value_eur;wage_eur;age;dob;height_cm;weight_kg;club_team_id;club_name;league_id;league_name;league_level;club_position;club_jersey_number;club_loaned_from;club_joined_date;club_contract_valid_until_year;nationality_id;nationality_name;nation_team_id;nation_position;nation_jersey_number;preferred_foot;weak_foot;skill_moves;international_reputation;work_rate;body_type;real_face;release_clause_eur;player_tags;player_traits;pace;shooting;passing;dribbling;defending;physic;attacking_crossing;attacking_finishing;attacking_heading_accuracy;attacking_short_passing;attacking_volleys;skill_dribbling;skill_curve;skill_fk_accuracy;skill_long_passing;skill_ball_control;movement_acceleration;movement_sprint_speed;movement_agility;movement_reactions;movement_balance;power_shot_power;power_jumping;power_stamina;power_strength;power_long_shots;mentality_aggression;mentality_interceptions;mentality_positioning;mentality_vision;mentality_penalties;mentality_composure;defending_marking_awareness;defending_standing_tackle;defending_sliding_tackle;goalkeeping_diving;goalkeeping_handling;goalkeeping_kicking;goalkeeping_positioning;goalkeeping_reflexes;goalkeeping_speed;ls;st;rs;lw;lf;cf;rf;rw;lam;cam;ram;lm;lcm;cm;rcm;rm;lwb;ldm;cdm;rdm;rwb;lb;lcb;cb;rcb;rb;gk
204525;/player/204525/inigo-martinez-berridi/240002;24.0;2.0;22.09.2023;I?igo Martínez;Í?igo Martínez Berridi;CB;82;82;20000000.0;145000.0;32;17.05.1991;182;76;241;FC Barcelona;53.0;La Liga;1;SUB;5;;05.07.2023;2025;45;Spain;;;;Left;3;2;2;Medium/Medium;Normal (170-185);Yes;41000000;;Long Ball Pass, Slide Tackle;71;56;67;61;82;80;53;42;81;75;37;48;72;71;80;74;70;72;66;81;60;81;87;69;82;74;86;83;52;55;39;70;82;82;85;12;16;11;13;11;;65+2;65+2;65+2;62;63;63;63;62;64+2;64+2;64+2;63+2;70+2;70+2;70+2;63+2;74+2;79+2;79+2;79+2;74+2;76+2;82;82;82;76+2;20+2
204639;/player/204639/stefan-savic/240002;24.0;2.0;22.09.2023;S. Saviæ;Stefan Saviæ;CB;82;82;20000000.0;62000.0;32;08.01.1991;187;80;240;Atlético Madrid;53.0;La Liga;1;RCB;15;;20.07.2015;2024;15;Montenegro;;;;Right;3;2;2;Medium/High;Lean (185+);Yes;41000000;;Power Header, Aerial;64;35;57;57;85;80;36;34;84;72;27;47;34;30;71;66;59;68;57;80;53;45;84;70;82;31;86;84;29;55;37;80;86;85;82;14;13;14;13;12;;54+2;54+2;54+2;53;54;54;54;53;56+2;56+2;56+2;56+2;64+2;64+2;64+2;56+2;70+2;77+2;77+2;77+2;70+2;74+2;82;82;82;74+2;20+2
204963;/player/204963/daniel-carvajal-ramos/240002;24.0;2.0;22.09.2023;Carvajal;Daniel Carvajal Ramos;RB;82;82;22000000.0;155000.0;31;11.01.1992;173;73;243;Real Madrid;53.0;La Liga;1;RB;2;;05.07.2013;2025;45;Spain;1362;SUB;20;Right;3;3;3;Medium/Medium;Unique;Yes;45100000;;Whipped Cross, Block;82;54;76;79;77;79;80;51;70;80;49;78;76;47;74;81;80;83;78;78;83;68;81;84;74;47;85;77;75;72;45;80;75;80;81;13;13;15;9;15;;70+3;70+3;70+3;75;73;73;73;75;74+3;74+3;74+3;77+3;76+3;76+3;76+3;77+3;80+2;78+3;78+3;78+3;80+2;79+3;78+3;78+3;78+3;79+3;20+3
207410;/player/207410/mateo-kovacic/240002;24.0;2.0;22.09.2023;M. Kovaèiæ;Mateo Kovaèiæ;CM, CDM;82;82;29500000.0;150000.0;29;06.05.1994;177;80;10;Manchester City;13.0;Premier League;1;LCM;8;;27.06.2023;2027;10;Croatia;1328;LCM;8;Right;4;4;3;High/High;Normal (170-185);Yes;54600000;#Dribbler, #Acrobat;Incisive Pass +, Pinged Pass, Flair, Press Proven;69;69;82;87;71;70;73;61;42;89;76;87;78;70;84;88;76;64;86;83;84;78;64;75;65;76;77;76;73;82;59;84;73;75;68;9;5;6;7;7;;72+3;72+3;72+3;79;78;78;78;79;82;82;82;80+2;82;82;82;80+2;77+3;79+3;79+3;79+3;77+3;74+3;71+3;71+3;71+3;74+3;15+3
209889;/player/209889/raphael-guerreiro/240002;24.0;2.0;22.09.2023;R. Guerreiro;Raphaël Adelino José Guerreiro;LB, LM, CM;82;82;27000000.0;72000.0;29;22.12.1993;170;69;21;FC Bayern München;19.0;Bundesliga;1;SUB;22;;01.07.2023;2026;38;Portugal;1354;SUB;5;Left;2;4;3;High/Low;Normal (170-);Yes;44600000;#Dribbler, #Acrobat;Tiki Taka +, Intercept, Technical, Flair, First Touch, Trivela;65;78;85;88;76;55;84;78;42;89;79;87;85;82;79;89;79;54;90;88;90;79;51;77;49;83;44;85;79;85;54;87;79;78;77;12;6;8;11;8;;75+3;75+3;75+3;83-1;82;82;82;83-1;84-2;84-2;84-2;82;84-2;84-2;84-2;82;81+1;80+2;80+2;80+2;81+1;79+3;70+3;70+3;70+3;79+3;18+3
210047;/player/210047/fabian-schar/240002;24.0;2.0;22.09.2023;F. Schär;Fabian Lukas Schär;CB;82;82;21000000.0;115000.0;31;20.12.1991;188;84;13;Newcastle United;13.0;Premier League;1;RCB;5;;26.07.2018;2024;47;Switzerland;;;;Right;3;2;2;High/High;Normal (185+);Yes;39900000;;Power Shot, Long Ball Pass;54;68;75;73;84;77;65;60;82;81;61;73;66;68;84;77;52;55;53;83;62;80;81;71;80;73;78;85;62;74;75;81;84;84;80;8;9;11;10;15;;71+2;71+2;71+2;69;71;71;71;69;72+2;72+2;72+2;71+2;77+2;77+2;77+2;71+2;76+2;81+1;81+1;81+1;76+2;76+2;82;82;82;76+2;19+2
210411;/player/210411/otavio-edmilson-da-silva-monteiro/240002;24.0;2.0;22.09.2023;Otávio;Otávio Edmilson da Silva Monteiro;RM, LM;82;82;30500000.0;59000.0;28;09.02.1995;171;67;112139;Al Nassr;350.0;Pro League;1;RCM;25;;22.08.2023;2026;38;Portugal;1354;SUB;15;Right;3;4;2;High/High;Normal (170-185);Yes;48800000;#Dribbler, #Engine;Pinged Pass, Incisive Pass, Tiki Taka, Technical, Flair, First Touch, Relentless;78;70;81;85;66;74;79;69;57;82;69;86;80;72;78;85;81;76;85;82;83;73;72;86;62;68;87;63;77;85;72;81;66;73;60;11;12;9;10;15;;74+2;74+2;74+2;80;79;79;79;80;81+1;81+1;81+1;81+1;80+2;80+2;80+2;81+1;76+2;75+2;75+2;75+2;76+2;73+2;69+2;69+2;69+2;73+2;20+2
211688;/player/211688/jose-luis-gaya-pena/240002;24.0;2.0;22.09.2023;Gay?;José Luís Gay? Pe?a;LB, LWB;82;82;27500000.0;46000.0;28;25.05.1995;172;66;461;Valencia;53.0;La Liga;1;LB;14;;13.09.2012;2027;45;Spain;1362;LB;25;Left;3;4;3;High/Medium;Lean (170-185);Yes;57800000;;Anticipate, Technical;81;61;77;79;78;74;80;61;58;79;58;77;80;49;75;80;80;82;82;82;80;62;73;86;67;59;77;80;75;76;60;76;79;81;83;13;10;9;12;9;;70+3;70+3;70+3;76;75;75;75;76;76+3;76+3;76+3;78+3;78+3;78+3;78+3;78+3;81+1;79+3;79+3;79+3;81+1;80+2;77+3;77+3;77+3;80+2;19+3
211738;/player/211738/mark-flekken/240002;24.0;2.0;22.09.2023;M. Flekken;Mark Flekken;GK;82;82;20500000.0;56000.0;30;13.06.1993;195;87;1925;Brentford;13.0;Premier League;1;GK;1;;01.07.2023;2027;34;Netherlands;105035;GK;1;Right;4;1;1;Medium/Medium;Normal (185+);Yes;39000000;;Footwork;;;;;;;14;16;11;39;14;12;19;12;42;34;28;36;34;82;38;62;63;28;72;11;32;12;14;43;23;39;15;13;20;81;74;83;81;85;31;32+2;32+2;32+2;28;32;32;32;28;32+2;32+2;32+2;30+2;34+2;34+2;34+2;30+2;27+2;32+2;32+2;32+2;27+2;26+2;28+2;28+2;28+2;26+2;81+1
212096;/player/212096/vincenzo-grifo/240002;24.0;2.0;22.09.2023;V. Grifo;Vincenzo Grifo;LM, CF, CAM;82;82;29500000.0;41000.0;30;07.04.1993;180;76;25;SC Freiburg;19.0;Bundesliga;1;LM;32;;02.09.2019;2027;27;Italy;;;;Right;2;4;2;Medium/Medium;Normal (170-185);Yes;50200000;#Crosser, #FK Specialist;Whipped Cross +, Dead Ball, Technical, Flair, Trivela;71;80;83;81;40;64;88;78;47;81;73;82;89;88;77;83;75;67;80;80;78;85;66;71;65;79;52;45;81;81;90;74;48;31;30;10;12;8;8;14;;76+2;76+2;76+2;80;79;79;79;80;80+2;80+2;80+2;80+2;76+2;76+2;76+2;80+2;64+2;61+2;61+2;61+2;64+2;59+2;50+2;50+2;50+2;59+2;18+2
212242;/player/212242/robert-andrich/240002;24.0;2.0;22.09.2023;R. Andrich;Robert Andrich;CDM, CM;82;82;27000000.0;65000.0;28;22.09.1994;186;86;32;Bayer 04 Leverkusen;19.0;Bundesliga;1;SUB;8;;16.08.2021;2026;21;Germany;;;;Right;4;3;2;High/High;Normal (185+);Yes;45900000;#Engine;Power Shot, Anticipate, Bruiser, Relentless, Trivela;57;76;76;73;81;85;71;74;74;80;70;74;78;76;78;76;59;56;63;80;59;84;80;87;83;80;88;82;72;73;62;73;82;84;77;7;9;10;13;15;;75+2;75+2;75+2;73;74;74;74;73;74+2;74+2;74+2;74+2;78+2;78+2;78+2;74+2;77+2;81+1;81+1;81+1;77+2;77+2;81+1;81+1;81+1;77+2;19+2
212814;/player/212814/joao-mario-n-costa-eduardo/240002;24.0;2.0;22.09.2023;Jo?o Mário;Jo?o Mário Naval da Costa Eduardo;RM, LM, CM;82;82;29500000.0;21000.0;30;19.01.1993;179;73;234;Benfica;308.0;Liga Portugal;1;LM;20;;13.07.2021;2026;38;Portugal;;;;Right;4;3;3;Medium/Medium;Normal (170-185);Yes;59000000;;Pinged Pass, Technical, First Touch;70;79;81;83;69;70;79;82;55;85;69;83;77;67;77;86;71;70;80;81;78;78;69;85;65;73;65;74;82;82;84;86;67;74;65;6;15;8;8;8;;77+3;77+3;77+3;81;81;81;81;81;82;82;82;81+1;81+1;81+1;81+1;81+1;77+3;77+3;77+3;77+3;77+3;74+3;70+3;70+3;70+3;74+3;17+3
213516;/player/213516/ricardo-jorge-da-luz-horta/240002;24.0;2.0;22.09.2023;Ricardo Horta;Ricardo Jorge da Luz Horta;CAM, CF, RM;82;82;30500000.0;24000.0;28;15.09.1994;173;63;1896;Sporting Braga;308.0;Liga Portugal;1;CAM;21;;19.07.2017;2026;38;Portugal;1354;SUB;25;Right;3;3;1;High/High;Lean (170-185);No;61000000;;Finesse Shot, Power Shot, Incisive Pass, Tiki Taka, First Touch;80;83;80;80;43;70;77;83;55;82;82;81;80;80;74;79;82;78;83;82;85;83;72;83;63;84;69;55;83;84;77;73;32;44;35;7;9;10;8;13;;78+2;78+2;78+2;81;81;81;81;81;82;82;82;81+1;78+2;78+2;78+2;81+1;66+2;64+2;64+2;64+2;66+2;62+2;54+2;54+2;54+2;62+2;17+2
214997;/player/214997/angel-correa/240002;24.0;2.0;22.09.2023;Á. Correa;Ángel Martín Correa;ST, RM;82;82;31000000.0;77000.0;28;09.03.1995;171;70;240;Atlético Madrid;53.0;La Liga;1;SUB;10;;13.12.2014;2026;52;Argentina;;;;Right;4;4;2;High/Medium;Normal (170-185);Yes;63600000;#Dribbler, #Acrobat;Technical, Flair, Trivela;85;84;77;86;50;75;75;85;71;80;80;87;82;66;68;86;86;85;90;82;89;83;82;84;68;86;79;48;85;82;67;79;42;53;44;13;10;9;8;16;;82;82;82;84-2;84-2;84-2;84-2;84-2;84-2;84-2;84-2;83-1;78+2;78+2;78+2;83-1;69+2;66+2;66+2;66+2;69+2;66+2;61+2;61+2;61+2;66+2;19+2
216320;/player/216320/seko-fofana/240002;24.0;2.0;22.09.2023;S. Fofana;Seko Fofana;CM;82;82;30500000.0;59000.0;28;07.05.1995;185;74;112139;Al Nassr;350.0;Pro League;1;LCM;6;;18.07.2023;2026;108;Côte d'Ivoire;;;;Right;4;4;3;High/High;Normal (185+);No;48800000;#Engine;Power Shot, Pinged Pass, Press Proven, Relentless;71;77;76;80;73;86;62;74;58;82;68;81;72;62;80;82;71;71;69;82;68;83;79;91;87;84;79;79;78;81;56;82;68;80;71;9;8;9;11;10;;77+3;77+3;77+3;77;79;79;79;77;80+2;80+2;80+2;78+3;82;82;82;78+3;77+3;80+2;80+2;80+2;77+3;75+3;76+3;76+3;76+3;75+3;17+3
219522;/player/219522/jeremias-conan-ledesma/240002;24.0;2.0;22.09.2023;J. Ledesma;Jeremías Conan Ledesma;GK;82;82;20500000.0;32000.0;30;13.02.1993;186;83;1968;Cádiz;53.0;La Liga;1;GK;1;;25.08.2020;2026;52;Argentina;;;;Right;2;1;2;Medium/Medium;Stocky (185+);Yes;43100000;;;;;;;;;18;16;17;35;19;17;20;18;28;13;49;42;40;78;50;56;68;40;65;22;25;22;15;38;25;42;15;15;14;83;79;75;79;84;46;31+2;31+2;31+2;28;30;30;30;28;30+2;30+2;30+2;30+2;30+2;30+2;30+2;30+2;29+2;29+2;29+2;29+2;29+2;28+2;28+2;28+2;28+2;28+2;81+1
220502;/player/220502/mattia-zaccagni/240002;24.0;2.0;22.09.2023;M. Zaccagni;Mattia Zaccagni;LW;82;82;30500000.0;73000.0;28;16.06.1995;177;63;46;Lazio;31.0;Serie A;1;LW;20;;01.09.2021;2025;27;Italy;1343;LW;20;Right;4;4;1;High/Medium;Normal (170-185);No;51900000;#Dribbler, #Acrobat;Technical, Flair, Trivela;87;77;74;88;57;67;72;79;66;78;74;89;67;51;75;86;89;85;92;81;87;78;79;77;63;76;61;58;79;77;61;83;55;58;52;13;16;14;8;7;;79+2;79+2;79+2;82;82;82;82;82;82;82;82;81+1;78+2;78+2;78+2;81+1;71+2;69+2;69+2;69+2;71+2;69+2;63+2;63+2;63+2;69+2;19+2
224987;/player/224987/ivan-provedel/240002;24.0;2.0;22.09.2023;I. Provedel;Ivan Provedel;GK;82;82;21000000.0;51000.0;29;17.03.1994;192;84;46;Lazio;31.0;Serie A;1;GK;94;;08.08.2022;2027;27;Italy;;;;Right;2;1;1;Medium/Medium;Normal (185+);No;35700000;;Far Throw;;;;;;;21;17;17;61;14;16;13;13;56;22;44;40;38;75;44;60;63;28;56;20;27;22;16;63;22;68;22;22;21;83;79;80;79;85;42;33+2;33+2;33+2;33;35;35;35;33;39+2;39+2;39+2;36+2;42+2;42+2;42+2;36+2;32+2;38+2;38+2;38+2;32+2;31+2;31+2;31+2;31+2;31+2;81+1
228618;/player/228618/ferland-mendy/240002;24.0;2.0;22.09.2023;F. Mendy;Ferland Mendy;LB;82;82;27500000.0;160000.0;28;08.06.1995;180;73;243;Real Madrid;53.0;La Liga;1;SUB;23;;01.07.2019;2025;18;France;;;;Left;5;4;1;High/High;Unique;Yes;56400000;#Speedster, #Engine;Block, Rapid, Flair;92;64;76;77;77;86;77;63;72;81;50;76;72;45;78;75;91;92;81;80;79;69;91;91;84;64;82;78;80;75;49;78;76;79;78;7;16;9;10;9;;74+2;74+2;74+2;77;76;76;76;77;77+2;77+2;77+2;79+2;78+2;78+2;78+2;79+2;81+1;79+2;79+2;79+2;81+1;80+2;79+2;79+2;79+2;80+2;18+2
230182;/player/230182/lucas-luciano-mantela-patricio/240002;24.0;2.0;22.09.2023;Lucas Mantela;Lucas Luciano Mantela Patrício;GK;82;82;26000000.0;33000.0;23;29.02.2000;183;77;383;Palmeiras;7.0;Serie A;1;GK;1;;26.06.2023;2026;54;Brazil;;;;Right;3;1;1;Medium/Medium;Normal (170-185);No;46800000;;;;;;;;;13;15;14;29;19;17;16;21;18;23;35;34;36;76;55;64;71;44;85;19;20;18;11;70;15;48;16;18;17;79;87;85;77;81;35;31+2;31+2;31+2;28;32;32;32;28;33+2;33+2;33+2;30+2;33+2;33+2;33+2;30+2;27+2;30+2;30+2;30+2;27+2;27+2;30+2;30+2;30+2;27+2;81+1
230375;/player/230375/josue-durval-chiamulera-vaz/240002;24.0;2.0;22.09.2023;Josué Chiamulera;Josué Durval Chiamulera Vaz;CB;82;82;21000000.0;23000.0;31;29.02.1992;185;80;1039;Athletico Paranaense;7.0;Serie A;1;LCB;6;;26.06.2023;2026;54;Brazil;;;;Right;3;2;1;Medium/Medium;Normal (185+);No;39900000;;;78;43;56;64;84;79;40;38;83;74;44;56;45;49;61;70;80;76;76;85;57;53;90;77;76;41;84;80;38;42;56;71;85;87;82;16;15;13;15;10;;60+2;60+2;60+2;59;59;59;59;59;60+2;60+2;60+2;61+2;64+2;64+2;64+2;61+2;74+2;76+2;76+2;76+2;74+2;77+2;82;82;82;77+2;22+2
231591;/player/231591/javier-galan-gil/240002;24.0;2.0;22.09.2023;Javi Galán;Javier Galán Gil;LB, LWB;82;82;27500000.0;65000.0;28;19.11.1994;172;70;240;Atlético Madrid;53.0;La Liga;1;LWB;17;;03.07.2023;2026;45;Spain;;;;Left;2;4;1;High/Medium;Normal (170-185);Yes;56400000;;Anticipate, Rapid;81;56;77;83;79;72;84;50;74;83;51;85;72;70;79;86;80;81;75;75;76;72;80;77;64;56;82;73;66;60;48;68;76;85;84;14;14;10;6;8;;70+2;70+2;70+2;75;73;73;73;75;74+2;74+2;74+2;77+2;76+2;76+2;76+2;77+2;81+1;79+2;79+2;79+2;81+1;80+2;78+2;78+2;78+2;80+2;18+2
232498;/player/232498/isaac-palazon-camacho/240002;24.0;2.0;22.09.2023;Isi Palazón;Isaac Palazón Camacho;RM;82;82;30500000.0;32000.0;28;27.12.1994;169;71;480;Rayo Vallecano;53.0;La Liga;1;RM;7;;23.01.2020;2028;45;Spain;;;;Left;3;3;2;High/Medium;Normal (170-);Yes;64100000;;Rapid, First Touch;84;79;79;82;39;64;80;82;35;81;65;83;75;76;77;82;87;82;86;77;81;75;65;72;64;81;55;41;78;80;78;76;39;41;37;11;8;10;13;15;;75+2;75+2;75+2;81;80;80;80;81;81+1;81+1;81+1;81+1;76+2;76+2;76+2;81+1;64+2;61+2;61+2;61+2;64+2;60+2;50+2;50+2;50+2;60+2;19+2
234642;/player/234642/edouard-mendy/240002;24.0;2.0;22.09.2023;É. Mendy;Édouard Mendy;GK;82;82;16000000.0;38000.0;31;01.03.1992;197;86;112387;Al Ahli Jeddah;350.0;Pro League;1;GK;16;;01.07.2023;2026;136;Senegal;;;;Right;2;1;3;Medium/Medium;Lean (185+);Yes;27200000;;;;;;;;;10;5;10;54;9;18;13;14;54;31;33;36;50;80;33;61;64;36;72;9;22;13;6;52;13;57;10;11;13;80;79;81;81;83;34;29+3;29+3;29+3;29;32;32;32;29;36+3;36+3;36+3;33+3;39+3;39+3;39+3;33+3;28+3;35+3;35+3;35+3;28+3;26+3;27+3;27+3;27+3;26+3;81+1
241788;/player/241788/mehdi-taremi/240002;24.0;2.0;22.09.2023;M. Taremi;Mehdi Taremi;ST, CF;82;82;30000000.0;23000.0;30;18.07.1992;185;83;236;Porto;308.0;Liga Portugal;1;RS;9;;31.08.2020;2024;161;Iran;;;;Right;4;4;2;Medium/Medium;Normal (185+);No;60000000;;Flair, First Touch, Press Proven;78;81;76;81;38;74;70;84;75;82;75;81;74;49;67;85;79;77;74;84;65;81;80;82;80;72;46;23;86;83;85;84;38;41;25;9;11;9;15;8;;82;82;82;81;82;82;82;81;81+1;81+1;81+1;80+2;76+2;76+2;76+2;80+2;61+2;59+2;59+2;59+2;61+2;57+2;52+2;52+2;52+2;57+2;19+2
263578;/player/263578/alejandro-balde-martinez/240002;24.0;2.0;22.09.2023;Balde;Alejandro Balde Martínez;LB, RB;81;89;53000000.0;70000.0;19;18.10.2003;175;69;241;FC Barcelona;53.0;La Liga;1;LB;3;;01.01.2021;2024;45;Spain;1362;SUB;17;Left;4;3;2;High/Medium;Lean (170-185);No;119300000;#Speedster;Jockey, Anticipate, Quick Step;91;48;73;78;75;64;79;51;66;80;32;77;56;28;70;80;90;91;81;78;74;53;79;75;63;39;47;75;63;72;41;64;72;80;79;5;8;7;10;13;;66+2;66+2;66+2;74;71;71;71;74;73+2;73+2;73+2;76+2;74+2;74+2;74+2;76+2;79+2;74+2;74+2;74+2;79+2;79+2;73+2;73+2;73+2;79+2;16+2
237678;/player/237678/ibrahima-konate/240002;24.0;2.0;22.09.2023;I. Konaté;Ibrahima Konaté;CB;81;87;37000000.0;90000.0;24;25.05.1999;194;95;9;Liverpool;13.0;Premier League;1;RCB;5;;01.07.2021;2026;18;France;1335;RCB;13;Right;2;3;2;Medium/High;Stocky (185+);Yes;75900000;#Aerial threat, #Strength;Block, Bruiser, Aerial;77;34;57;68;82;82;38;29;78;75;28;68;32;27;69;70;67;85;60;78;52;45;81;65;90;31;82;81;37;51;41;76;80;85;81;9;7;9;9;15;;57+2;57+2;57+2;58;59;59;59;58;61+2;61+2;61+2;62+2;65+2;65+2;65+2;62+2;72+2;76+2;76+2;76+2;72+2;74+2;81+2;81+2;81+2;74+2;17+2
242444;/player/242444/joao-felix-sequeira/240002;24.0;2.0;22.09.2023;Jo?o Félix;Jo?o Félix Sequeira;CF, ST, LW;81;87;41000000.0;60000.0;23;10.11.1999;181;72;241;FC Barcelona;53.0;La Liga;1;SUB;14;Atlético Madrid;;2024;38;Portugal;1354;SUB;11;Right;4;5;3;Medium/Medium;Unique;Yes;;#Dribbler, #Acrobat;Technical, Flair, First Touch, Trivela;81;79;78;85;40;67;77;78;69;81;83;86;83;67;73;84;82;80;88;80;84;80;77;75;62;81;68;40;81;80;68;84;30;42;35;13;12;14;13;14;;79+3;79+3;79+3;82;81;81;81;82;82+3;82+3;82+3;81+3;76+3;76+3;76+3;81+3;64+3;61+3;61+3;61+3;64+3;60+3;53+3;53+3;53+3;60+3;20+3
244675;/player/244675/oihan-sancet-tirapu/240002;24.0;2.0;22.09.2023;Sancet;Oihan Sancet Tirapu;CAM, CM, ST;81;87;40500000.0;31000.0;23;25.04.2000;188;72;448;Athletic Club;53.0;La Liga;1;SUB;8;;01.07.2017;2032;45;Spain;;;;Right;4;4;1;High/Medium;Lean (185+);Yes;93200000;;Technical, Trivela;73;77;77;82;61;73;69;77;71;82;73;82;72;53;76;83;74;72;85;81;67;79;82;80;76;75;56;70;81;84;70;85;45;68;60;15;11;6;15;7;;78+2;78+2;78+2;79;80;80;80;79;81+2;81+2;81+2;79+2;80+2;80+2;80+2;79+2;72+2;72+2;72+2;72+2;72+2;70+2;67+2;67+2;67+2;70+2;19+2
255475;/player/255475/antony-matheus-dos-santos/240002;24.0;2.0;22.09.2023;Antony;Antony Matheus dos Santos;RW, RM;81;87;40500000.0;120000.0;23;24.02.2000;172;63;11;Manchester United;13.0;Premier League;1;RW;21;;01.09.2022;2027;54;Brazil;;;;Left;2;5;3;High/High;Normal (170-185);Yes;85100000;#Dribbler, #Acrobat;Finesse Shot, Technical, Flair, Trickster, Trivela;83;76;74;87;46;73;79;76;45;74;67;86;86;74;62;88;89;78;93;82;88;75;70;84;62;81;85;50;76;75;66;82;49;45;31;9;10;14;8;13;;75+3;75+3;75+3;81;80;80;80;81;80+3;80+3;80+3;80+3;74+3;74+3;74+3;80+3;67+3;64+3;64+3;64+3;67+3;63+3;56+3;56+3;56+3;63+3;18+3
233731;/player/233731/alexander-isak/240002;24.0;2.0;22.09.2023;A. Isak;Alexander Isak;ST, LW;81;86;39500000.0;110000.0;23;21.09.1999;192;77;13;Newcastle United;13.0;Premier League;1;ST;14;;26.08.2022;2028;46;Sweden;1363;LS;9;Right;5;4;2;High/Medium;Lean (185+);Yes;78000000;;Rapid, Flair, Quick Step, Trivela;83;81;72;84;39;72;66;83;75;78;79;86;70;65;59;86;82;84;81;81;73;81;86;74;75;76;58;38;83;79;75;83;35;34;29;7;6;9;7;11;;81+2;81+2;81+2;81;82;82;82;81;81+2;81+2;81+2;80+2;73+2;73+2;73+2;80+2;61+2;59+2;59+2;59+2;61+2;58+2;53+2;53+2;53+2;58+2;16+2
246172;/player/246172/samuel-chukwueze/240002;24.0;2.0;22.09.2023;S. Chukwueze;Samuel Chimerenka Chukwueze;RW, RM;81;86;39000000.0;71000.0;24;22.05.1999;172;70;47;Milan;31.0;Serie A;1;SUB;21;;27.07.2023;2028;133;Nigeria;;;;Left;2;4;1;High/Low;Normal (170-185);Yes;69200000;#Dribbler;Rapid, Flair, Quick Step;89;75;74;84;36;63;76;77;44;77;70;87;73;58;66;82;92;86;86;77;83;79;70;70;66;74;47;33;78;76;55;72;40;32;33;13;7;9;7;6;;76+2;76+2;76+2;81;80;80;80;81;80+2;80+2;80+2;80+2;72+2;72+2;72+2;80+2;62+2;57+2;57+2;57+2;62+2;57+2;48+2;48+2;48+2;57+2;16+2
253306;/player/253306/manuel-ugarte/240002;24.0;2.0;22.09.2023;M. Ugarte;Manuel Ugarte Ribeiro;CDM, CM;81;86;36500000.0;69000.0;22;11.04.2001;182;77;73;Paris Saint Germain;16.0;Ligue 1;1;CDM;4;;07.07.2023;2028;60;Uruguay;;;;Right;3;3;1;High/High;Normal (170-185);No;70300000;;Intercept, Slide Tackle, Bruiser;72;64;73;77;77;80;62;65;45;80;45;79;62;58;79;77;71;72;69;78;60;62;69;83;76;65;88;83;75;74;62;84;78;82;77;6;10;16;8;13;;69+2;69+2;69+2;73;73;73;73;73;75+2;75+2;75+2;75+2;78+2;78+2;78+2;75+2;77+2;80+2;80+2;80+2;77+2;76+2;76+2;76+2;76+2;76+2;17+2
247263;/player/247263/edmond-tapsoba/240002;24.0;2.0;22.09.2023;E. Tapsoba;Edmond Fayçal Tapsoba;CB;81;85;33000000.0;49000.0;24;02.02.1999;194;84;32;Bayer 04 Leverkusen;19.0;Bundesliga;1;LCB;12;;31.01.2020;2026;101;Burkina Faso;;;;Right;3;2;2;Medium/Medium;Normal (185+);Yes;58600000;#Aerial threat;Power Header, Long Ball Pass;75;54;65;70;82;79;39;57;82;80;33;66;54;32;78;74;74;75;66;79;64;74;83;75;83;30;75;83;34;66;77;81;82;84;77;5;10;13;7;15;;65+2;65+2;65+2;63;65;65;65;63;66+2;66+2;66+2;66+2;71+2;71+2;71+2;66+2;73+2;79+2;79+2;79+2;73+2;75+2;81+2;81+2;81+2;75+2;17+2
247394;/player/247394/dejan-kulusevski/240002;24.0;2.0;22.09.2023;D. Kulusevski;Dejan Kulusevski;RW;81;85;37000000.0;90000.0;23;25.04.2000;186;75;18;Tottenham Hotspur;13.0;Premier League;1;RW;21;;01.07.2023;2028;46;Sweden;1363;RM;21;Left;3;4;2;High/Medium;Lean (185+);Yes;73100000;;Finesse Shot, Flair;76;77;80;84;56;75;85;76;52;82;80;86;85;61;72;85;76;76;79;81;69;76;72;84;73;82;67;54;78;83;65;82;50;64;55;14;5;10;10;5;;76+2;76+2;76+2;81;80;80;80;81;81+2;81+2;81+2;81+2;79+2;79+2;79+2;81+2;72+2;70+2;70+2;70+2;72+2;69+2;63+2;63+2;63+2;69+2;17+2
228881;/player/228881/davide-calabria/240002;24.0;2.0;22.09.2023;D. Calabria;Davide Calabria;RB, RWB;81;84;31000000.0;68000.0;26;06.12.1996;177;70;47;Milan;31.0;Serie A;1;RB;2;;01.07.2015;2025;27;Italy;;;;Right;3;3;2;High/High;Normal (170-185);Yes;55000000;;;79;57;71;77;79;73;77;48;64;75;60;74;74;48;70;78;80;79;81;78;81;68;75;82;65;71;80;80;51;64;48;78;81;81;80;8;14;15;12;7;;65+2;65+2;65+2;71;68;68;68;71;70+2;70+2;70+2;72+2;72+2;72+2;72+2;72+2;79+2;77+2;77+2;77+2;79+2;79+2;77+2;77+2;77+2;79+2;18+2
